,Unnamed: 0,orderid,shopid,userid,event_time
54442,163718,31502117046136,147941492,25082821,2019-12-31 22:35:17
54444,163725,31496427561169,91799978,37670059,2019-12-31 21:00:27
54445,163729,31505934751858,54615708,215397366,2019-12-31 23:38:54
54446,163733,31474118901357,61556313,1333049,2019-12-31 14:48:38
54447,163735,31467029248478,61556313,99645201,2019-12-31 12:50:30
54451,163743,31454854726944,162551899,31663153,2019-12-31 09:27:34
54452,163745,31421201393898,119362482,77029171,2019-12-31 00:06:41
54453,163752,31490948619860,147941492,203370654,2019-12-31 19:29:09
54454,163753,31499021714648,61359433,199870741,2019-12-31 21:43:41
54455,163757,31468339914872,147941492,159992534,2019-12-31 13:12:19
54459,163765,31464085118943,147941492,129459945,2019-12-31 12:01:26
54460,163766,31494090065936,769445,211238110,2019-12-31 20:21:31
54461,163768,31479358754183,54615708,46891118,2019-12-31 16:15:58
54462,163769,31483672117026,162551899,107821880,2019-12-31 17:27:52
54463,163770,31426006011500,43596797,214226569,2019-12-31 01:26:46
54465,163772,31460940645472,147941492,61934166,2019-12-31 11:09:00
54466,163776,31465821177686,129460270,139821655,2019-12-31 12:30:22
54467,163777,31506113457988,75632239,16324349,2019-12-31 23:41:53
54468,163778,31465089076183,116615581,101951359,2019-12-31 12:18:09
54469,163782,31466636906699,147941492,230780,2019-12-31 12:43:56
54470,163786,31502756719272,171496968,66121580,2019-12-31 22:45:56
54471,163787,31423984796229,147941492,70181210,2019-12-31 00:53:05
54472,163791,31484712779929,155143347,254444,2019-12-31 17:45:12
54475,163796,31476675728377,61556313,61347634,2019-12-31 15:31:15
54477,163799,31503782223577,54615708,112059992,2019-12-31 23:03:02
54478,163801,31469311468465,61556313,37562364,2019-12-31 13:28:31
54479,163804,31496363042136,61556313,174527813,2019-12-31 20:59:24
54481,163814,31433669126367,156498720,213341496,2019-12-31 03:34:30
54482,163815,31498737815344,61556313,68810505,2019-12-31 21:38:58
54484,163828,31475041578963,39938958,11278654,2019-12-31 15:04:01
54486,163831,31482319304362,147941492,3417729,2019-12-31 17:05:19
54487,163834,31452607211240,154074176,94473600,2019-12-31 08:50:07
54489,163848,31501903361166,9641401,35166417,2019-12-31 22:31:43
54490,163850,31423361321619,54615708,158346792,2019-12-31 00:42:41
54491,163851,31501441302340,156498720,214637976,2019-12-31 22:24:01
54492,163853,31505500872758,143281052,67212721,2019-12-31 23:31:41
54493,163856,31462783678871,16001939,6686148,2019-12-31 11:39:43
54494,163857,31490950448071,147941492,41183024,2019-12-31 19:29:10
54495,163859,31447279006326,147941492,121650441,2019-12-31 07:21:19
54497,163869,31450553270600,156883302,68977756,2019-12-31 08:15:54
54498,163874,31465204772809,208265257,4165988,2019-12-31 12:20:04
54499,163875,31426027440675,137739819,143411263,2019-12-31 01:27:07
54500,163877,31452052908639,91487219,134721966,2019-12-31 08:40:53
54501,163878,31482577908399,147941492,74170707,2019-12-31 17:09:37
54502,163879,31472403806217,143899665,215408773,2019-12-31 14:20:04
54503,163881,31470450759406,147941492,117036368,2019-12-31 13:47:30
54504,163882,31484730855793,78509316,85681194,2019-12-31 17:45:31
54507,163886,31225438328203,171496968,193892045,2019-12-28 17:43:58
54508,163889,31162549294008,61556313,62855088,2019-12-28 00:15:50
54510,163891,31169109286677,126605686,660613,2019-12-28 02:05:10
54511,163892,31214563174001,147941492,11625077,2019-12-28 14:42:44
54512,163893,31219848720038,54615708,31290057,2019-12-28 16:10:48
54514,163898,31211495094153,167906285,52339905,2019-12-28 13:51:35
54515,163900,31214585517128,54615708,30709696,2019-12-28 14:43:05
54516,163901,31203290363946,61556313,166501539,2019-12-28 11:34:50
54518,163906,31162444921685,147941492,200924101,2019-12-28 00:14:04
54519,163908,31197247877222,27987240,214513348,2019-12-28 09:54:08
54520,163913,31221191829386,147906917,154397253,2019-12-28 16:33:12
54521,163915,31198080501777,110641390,125243190,2019-12-28 10:08:00
54522,163916,31222218036054,138810304,141423766,2019-12-28 16:50:18
54524,163926,31173775137197,27121667,118061957,2019-12-28 03:22:56
54525,163928,31172025268443,161269907,181958632,2019-12-28 02:53:46
54527,163934,31209378493646,173186657,105680236,2019-12-28 13:16:18
54529,163943,31235217526635,66337054,175946221,2019-12-28 20:26:57
54531,163952,31162895265986,188323737,138209106,2019-12-28 00:21:35
54533,163956,31207210367452,130665582,176739404,2019-12-28 12:40:10
54535,163970,31212745215704,156498720,214627530,2019-12-28 14:12:25
54538,163974,31167336119974,32504026,168984733,2019-12-28 01:35:37
54540,163976,31164371745414,169916944,2137694,2019-12-28 00:46:11
54542,163983,31209139290848,93295101,183289004,2019-12-28 13:12:20
54543,163984,31221381495396,26974701,133797489,2019-12-28 16:36:21
54544,163986,31174909272553,54615708,13398274,2019-12-28 03:41:50
54547,163992,31243419042106,61556313,116263809,2019-12-28 22:43:39
54549,163999,31232188906746,950097,106885744,2019-12-28 19:36:28
54550,164000,31246770685310,61556313,118716645,2019-12-28 23:39:30
54551,164005,31192866863295,154074176,166390820,2019-12-28 08:41:07
54554,164012,31226029415872,91487219,88439343,2019-12-28 17:53:49
54556,164022,31243232248496,132963757,12756034,2019-12-28 22:40:33
54557,164032,31245605532277,61556313,4116043,2019-12-28 23:20:05
54558,164038,31217298684450,147941492,118061957,2019-12-28 15:28:18
54561,164060,31227782605387,8715449,5687427,2019-12-28 18:23:03
54562,164063,31244235878129,61556313,47796836,2019-12-28 22:57:16
54566,164070,31216102518110,61556313,212497837,2019-12-28 15:08:22
54567,164071,31237893615203,91799978,170583269,2019-12-28 21:11:33
54568,164078,31246212246105,156498720,214777720,2019-12-28 23:30:12
54569,164079,31191188606756,147941492,51059288,2019-12-28 08:13:08
54570,164082,31231215660432,96757713,161806672,2019-12-28 19:20:15
54572,164086,31237826329439,61556313,11596731,2019-12-28 21:10:26
54573,164088,31209084432563,138810304,176750587,2019-12-28 13:11:24
54574,164089,31213496585749,61556313,92920902,2019-12-28 14:24:57
54576,164093,31223251956037,48961570,105412236,2019-12-28 17:07:31
54577,164098,31201303821342,140626153,86570212,2019-12-28 11:01:44
54578,164100,31211404212785,148866409,54612504,2019-12-28 13:50:04
54579,164102,31234803512402,61556313,191356419,2019-12-28 20:20:03
54581,164109,31312430877898,97084589,3988650,2019-12-29 17:53:51
54582,164111,31276792618865,91799978,159011320,2019-12-29 07:59:52
54585,164122,31294783437806,90157959,125561686,2019-12-29 12:59:43
54586,164126,31299529062271,54615708,34151109,2019-12-29 14:18:49
54587,164127,31317615958089,112904482,153829658,2019-12-29 19:20:15
54588,164130,31328734890683,120358496,4249393,2019-12-29 22:25:35
54589,164131,31296755397722,41246368,212915097,2019-12-29 13:32:35
54591,164134,31249566795534,154074176,204577278,2019-12-29 00:26:06
54592,164137,31251882819242,52377417,214138250,2019-12-29 01:04:42
54593,164142,31250671121339,131711368,181896423,2019-12-29 00:44:31
54595,164147,31330740462577,51960315,916499,2019-12-29 22:59:00
54596,164149,31249184043010,148917764,6263477,2019-12-29 00:19:44
54597,164151,31309970078443,61556313,13734828,2019-12-29 17:12:50
54598,164152,31321070425151,96757713,84390989,2019-12-29 20:17:50
54599,164154,31290301444132,126639670,115907956,2019-12-29 11:45:02
54600,164159,31292241597170,61556313,165385748,2019-12-29 12:17:22
54601,164160,31274825022452,128299931,108125741,2019-12-29 07:27:05
54604,164166,31292958488609,8362239,18113577,2019-12-29 12:29:18
54605,164171,31319145157948,32504026,5662214,2019-12-29 19:45:45
54606,164173,31328520323576,27015534,95370489,2019-12-29 22:22:01
54607,164174,31248067910883,9676950,55420630,2019-12-29 00:01:07
54609,164179,31252371553158,147941492,207058750,2019-12-29 01:12:51
54610,164184,31330619674199,9374147,77961001,2019-12-29 22:56:59
54613,164187,31323444565530,147941492,80018842,2019-12-29 20:57:24
54614,164188,31286132694187,61556313,64158550,2019-12-29 10:35:32
54617,164200,31306416397973,119595148,58509644,2019-12-29 16:13:36
54618,164201,31304979159870,114919380,12829196,2019-12-29 15:49:39
54619,164203,31249349410839,150526730,142750548,2019-12-29 00:22:29
54620,164204,31304052555541,32504026,56037350,2019-12-29 15:34:12
54621,164205,31288903797548,22800308,171852004,2019-12-29 11:21:43
54623,164208,31277188246854,147941492,137831669,2019-12-29 08:06:28
54624,164211,31331715100003,66326846,82609605,2019-12-29 23:15:15
54625,164212,31261397571871,157830762,209143920,2019-12-29 03:43:18
54626,164213,31298263458192,61556313,16496753,2019-12-29 13:57:43
54627,164214,31297206695986,147941492,115133726,2019-12-29 13:40:07
54629,164217,31294852833545,147941492,179543308,2019-12-29 13:00:53
54630,164218,31311228033127,32504026,30688202,2019-12-29 17:33:48
54631,164222,31248653447375,61556313,17180068,2019-12-29 00:10:53
54634,164232,31254471332133,13436301,4208216,2019-12-29 01:47:51
54635,164235,31331439996890,54615708,33769256,2019-12-29 23:10:39
54636,164239,31253419023338,147941492,38747009,2019-12-29 01:30:19
54639,164249,31286064555227,61556313,78885509,2019-12-29 10:34:24
54640,164253,31327425440713,50713918,175209294,2019-12-29 22:03:45
54641,164259,31316919276642,12078788,9771385,2019-12-29 19:08:40
54642,164260,31301248940446,104590058,179042887,2019-12-29 14:47:28
54644,164275,31304995271321,96757713,174412018,2019-12-29 15:49:55
54645,164276,31315677775524,64909117,113023402,2019-12-29 18:47:57
54646,164279,31252085998919,51960315,151362536,2019-12-29 01:08:05
54647,164282,31299108608583,141920710,154934120,2019-12-29 14:11:48
54648,164283,31332337644764,51960315,197531955,2019-12-29 23:25:38
54651,164306,31310811135561,61811194,158353167,2019-12-29 17:26:51
54654,164311,31250325908504,191674006,86629138,2019-12-29 00:38:45
54655,164312,31308970411247,32504026,101330273,2019-12-29 16:56:10
54656,164316,31248699151380,29238238,89250421,2019-12-29 00:11:39
54657,164317,31327573690027,9374147,204106755,2019-12-29 22:06:14
54658,164318,31285574639563,61556313,145127625,2019-12-29 10:26:14
54659,164323,31326550508107,92514114,209430985,2019-12-29 21:49:10
54661,164328,31314867815531,61556313,28988772,2019-12-29 18:34:28
54663,164336,31332669935492,769445,33068,2019-12-29 23:31:09
54665,164341,31284371813720,43412276,57346398,2019-12-29 10:06:12
54666,164344,31315650430490,54615708,79374152,2019-12-29 18:47:30
54667,164346,31305154734144,50968827,1761130,2019-12-29 15:52:34
54669,164349,31289962884185,61556313,7662171,2019-12-29 11:39:23
54670,164351,31291781020444,134946458,145869063,2019-12-29 12:09:41
54672,164355,31373831303228,89768730,212806359,2019-12-30 10:57:12
54673,164357,31336524981434,26974701,74989577,2019-12-30 00:35:25
54674,164359,31356642423230,89768730,80009854,2019-12-30 06:10:42
54675,164362,31371205045992,134946458,202774392,2019-12-30 10:13:25
54676,164364,31384939445555,169902791,50198835,2019-12-30 14:02:20
54677,164367,31379611726084,147941492,204149028,2019-12-30 12:33:31
54678,164369,31405898395736,54615708,103634719,2019-12-30 19:51:38
54680,164372,31393903489007,147941492,79079362,2019-12-30 16:31:44
54684,164395,31375869880695,147941492,135785261,2019-12-30 11:31:10
54688,164404,31338079354592,192785588,190895,2019-12-30 01:01:19
54689,164409,31334803472399,147941492,114753963,2019-12-30 00:06:44
54690,164410,31404582153558,14646941,197530320,2019-12-30 19:29:42
54691,164411,31334553305755,25924280,112113778,2019-12-30 00:02:34
54692,164412,31336574043542,84301799,31688999,2019-12-30 00:36:14
54693,164414,31372517756162,19216692,118218910,2019-12-30 10:35:17
54695,164417,31337171749325,52440733,85886158,2019-12-30 00:46:11
54696,164425,31359644991364,169916944,148883366,2019-12-30 07:00:44
54697,164427,31366683590311,54615708,1082299,2019-12-30 08:58:03
54698,164429,31367895771006,61556313,26877561,2019-12-30 09:18:15
54699,164431,31378530598618,147941492,110877790,2019-12-30 12:15:30
54700,164432,31416704465539,147941492,35467427,2019-12-30 22:51:44
54701,164433,31391999943086,54615708,169397669,2019-12-30 15:59:59
54702,164436,31334418357960,161929554,125175263,2019-12-30 00:00:18
54704,164442,31377435430654,24013303,11583946,2019-12-30 11:57:15
54705,164444,31361985162154,147941492,190195167,2019-12-30 07:39:46
54706,164445,31380549765144,147941492,151553044,2019-12-30 12:49:09
54708,164461,31337509364789,58543771,61861632,2019-12-30 00:51:49
54709,164463,31411865634346,117078931,138415974,2019-12-30 21:31:05
54710,164470,31394666486008,147941492,214960621,2019-12-30 16:44:26
54711,164474,31391968466347,147941492,209826010,2019-12-30 15:59:28
54712,164476,31343628617933,75632239,135294705,2019-12-30 02:33:48
54713,164477,31379324379609,143281052,1828410,2019-12-30 12:28:44
54714,164481,31386443568882,115506347,51309213,2019-12-30 14:27:24
54715,164486,31340752704491,51134277,146399543,2019-12-30 01:45:52
54716,164487,31364479885928,115179739,179228134,2019-12-30 08:21:20
54717,164488,31382313024396,104590058,180417374,2019-12-30 13:18:33
54718,164496,31411574350071,96558159,143106137,2019-12-30 21:26:14
54719,164497,31406146450034,179920846,41733487,2019-12-30 19:55:46
54722,164503,31375540934308,9374147,27154942,2019-12-30 11:25:40
54723,164506,31413504007277,147941492,86323317,2019-12-30 21:58:24
54725,164517,31379494533222,147941492,98105953,2019-12-30 12:31:34
54726,164519,31367859660135,9641401,59403614,2019-12-30 09:17:40
54728,164524,31379624246190,54615708,160032036,2019-12-30 12:33:45
54729,164525,31335686345986,192785588,118829872,2019-12-30 00:21:26
54731,164535,31379915426416,147941492,50499134,2019-12-30 12:38:35
54733,164541,31414648761161,147941492,212009127,2019-12-30 22:17:28
54735,164544,31375417141090,156498720,215124296,2019-12-30 11:23:37
54737,164546,31368585982864,187342268,110656932,2019-12-30 09:29:45
54738,164547,31362810859436,147941492,185722991,2019-12-30 07:53:31
54739,164548,31335440735131,99833363,124615373,2019-12-30 00:17:20
54740,164552,31375109989838,61556313,30757795,2019-12-30 11:18:29
54741,164555,31389691045725,112547365,130037863,2019-12-30 15:21:31
54742,164558,31412702637822,49674796,207566125,2019-12-30 21:45:03
54743,164563,31414925258917,73103155,19631649,2019-12-30 22:22:05
54747,164570,31154138214321,131387639,160948487,2019-12-27 21:55:39
54748,164571,31140630888554,132834615,17670686,2019-12-27 18:10:31
54749,164575,31111043635241,102111330,8306751,2019-12-27 09:57:24
54751,164585,31125523743793,147941492,195220609,2019-12-27 13:58:44
54752,164588,31129213591819,2831130,15053804,2019-12-27 15:00:13
54753,164590,31131801594966,91799978,22225098,2019-12-27 15:43:21
54755,164595,31082471719443,147941492,52975661,2019-12-27 02:01:11
54756,164598,31077558788973,89768730,72629595,2019-12-27 00:39:18
54757,164604,31143128193095,147941492,206886846,2019-12-27 18:52:09
54759,164610,31095680235190,25924280,2238172,2019-12-27 05:41:21
54760,164611,31114500864811,109628767,99602317,2019-12-27 10:55:00
54761,164612,31122226916842,147941492,47933352,2019-12-27 13:03:46
54762,164618,31133142563797,98768262,64719812,2019-12-27 16:05:43
54764,164621,31157057534239,61359433,7228943,2019-12-27 22:44:18
54766,164626,31105001206719,147941492,19256302,2019-12-27 08:16:41
54767,164627,31124590065183,160305762,175662172,2019-12-27 13:43:10
54768,164631,31075232409868,147941492,200500884,2019-12-27 00:00:33
54770,164637,31109315186769,147941492,52255254,2019-12-27 09:28:35
54773,164653,31154207297607,61556313,651122,2019-12-27 21:56:48
54775,164658,31139883526948,61556313,33173,2019-12-27 17:58:04
54776,164661,31075373959938,147941492,2938138,2019-12-27 00:02:54
54777,164665,31116082718554,43412276,2621230,2019-12-27 11:21:22
54778,164666,31120799057397,208265257,194273448,2019-12-27 12:39:59
54779,164667,31142825121649,61556313,33213314,2019-12-27 18:47:06
54780,164668,31135001919592,203941397,75043525,2019-12-27 16:36:41
54781,164672,31122722258456,61556313,36745862,2019-12-27 13:12:02
54782,164676,31146256409636,48834674,99808266,2019-12-27 19:44:17
54783,164678,31143819150897,147941492,79536836,2019-12-27 19:03:40
54784,164684,31158943863669,61556313,13592739,2019-12-27 23:15:44
54785,164685,31079730530813,147941492,209163252,2019-12-27 01:15:30
54787,164688,31129104610878,64394533,214356171,2019-12-27 14:58:24
54788,164689,31111815573834,61556313,67639476,2019-12-27 10:10:15
54793,164711,31152618485023,116348362,137526578,2019-12-27 21:30:19
54794,164715,31103086879563,13026492,177994297,2019-12-27 07:44:47
54795,164720,31146472769711,84301799,621161,2019-12-27 19:47:52
54796,164721,31082193910734,50968827,3024619,2019-12-27 01:56:33
54797,164722,31141008845983,147941492,169913238,2019-12-27 18:16:49
54798,164724,31115266192408,61556313,87076808,2019-12-27 11:07:46
54801,164732,31084816333436,15618985,130628995,2019-12-27 02:40:16
54803,164741,31117268326127,147941492,38216905,2019-12-27 11:41:08
54804,164743,31077606301395,54615708,834367,2019-12-27 00:40:06
54805,164747,31151445012608,78509316,63301564,2019-12-27 21:10:45
54806,164753,31138419285955,61556313,12546278,2019-12-27 17:33:40
54807,164754,31155297204875,181050132,9232353,2019-12-27 22:14:58
54808,164755,31140205163092,61556313,29065807,2019-12-27 18:03:26
54809,164762,31156661211121,769445,15594510,2019-12-27 22:37:42
54810,164764,31120188862602,61556313,181702738,2019-12-27 12:29:48
54811,164767,31120723796043,147941492,133330298,2019-12-27 12:38:43
54813,164771,31084329197200,61556313,21059729,2019-12-27 02:32:10
54817,164779,31145405217078,61556313,11704490,2019-12-27 19:30:06
54818,164780,31127904446694,61556313,177917123,2019-12-27 14:38:24
54820,164786,31148790977521,105084800,199671548,2019-12-27 20:26:30
54821,164788,31415257908735,147941492,87733285,2019-12-30 22:27:37
54822,164791,31416135801389,113968118,144906209,2019-12-30 22:42:16
54823,164793,31350447400074,99836251,213077404,2019-12-30 04:27:27
54824,164794,31377348780191,36453588,262227,2019-12-30 11:55:48
54825,164797,31417801361469,736620,62618064,2019-12-30 23:10:01
54827,164811,31414870500841,96757713,84152525,2019-12-30 22:21:10
54828,164812,31411041735014,59617008,80682958,2019-12-30 21:17:21
54829,164814,31389445356765,41520733,79454,2019-12-30 15:17:26
54830,164815,31413859202294,16001939,5221548,2019-12-30 22:04:20
54831,164817,31387634740502,148917764,95562085,2019-12-30 14:47:14
54833,164819,31373485943751,11809607,15781404,2019-12-30 10:51:25
54834,164820,31335474839296,50970067,179171579,2019-12-30 00:17:54
54835,164822,31383152675952,64112798,5036176,2019-12-30 13:32:33
54836,164826,31383471784077,148917764,174910644,2019-12-30 13:37:51
54837,164828,31410122805775,137739819,64829749,2019-12-30 21:02:03
54838,164835,31383695544873,126639670,42242603,2019-12-30 13:41:35
54839,164836,31388617032826,91487219,103332436,2019-12-30 15:03:37
54840,164840,31385532590309,25924280,73707510,2019-12-30 14:12:12
54841,164843,31379882212031,104955370,10051694,2019-12-30 12:38:03
54842,164846,31419917228342,120358496,42413481,2019-12-30 23:45:18
54843,164848,31341224498459,147941492,56026561,2019-12-30 01:53:44
54844,164852,31366732914305,147941492,49787382,2019-12-30 08:58:52
54845,164853,31415481053329,91799978,186847046,2019-12-30 22:31:21
54847,164858,31407876927098,61556313,164385104,2019-12-30 20:24:36
54851,164862,31413292869716,32504026,3082703,2019-12-30 21:54:53
54852,164863,31379621863686,91487219,806541,2019-12-30 12:33:42
54854,164865,31363521751783,61556313,1157436,2019-12-30 08:05:21
54858,164883,31395745825050,147941492,52879082,2019-12-30 17:02:26
54859,164885,31366891464854,76668593,107522757,2019-12-30 09:01:32
54860,164886,31363999861887,61556313,172101867,2019-12-30 08:13:20
54864,164895,31392879913816,147941492,88893599,2019-12-30 16:14:39
54865,164898,31416099355838,48258478,183045719,2019-12-30 22:41:39
54866,164899,31385664258991,75632239,107072531,2019-12-30 14:14:25
54867,164900,31416445545460,119309887,42110360,2019-12-30 22:47:25
54868,164904,31386511775179,96757689,27701989,2019-12-30 14:28:32
54869,164908,31385012642562,169902791,50198835,2019-12-30 14:03:32
54870,164910,31384050312424,147941492,112140290,2019-12-30 13:47:31
54872,164912,31413410172473,61556313,137401370,2019-12-30 21:56:50
54874,164919,31363725045875,10287,58009118,2019-12-30 08:08:45
54875,164920,31335782554180,169902791,112685965,2019-12-30 00:23:02
54876,164922,31363466267486,39938958,60223715,2019-12-30 08:04:26
54878,164929,31415595581109,178273138,65029764,2019-12-30 22:33:16
54879,164930,31412941298643,118548742,151258925,2019-12-30 21:49:02
54881,164932,31366557992583,93295101,64186988,2019-12-30 08:55:57
54882,164934,31338851200483,91799978,165935543,2019-12-30 01:14:12
54884,164937,31378380233833,132834615,206697768,2019-12-30 12:13:00
54886,164944,31404338195266,61556313,112670453,2019-12-30 19:25:39
54888,164950,31420469614786,134946458,4591095,2019-12-30 23:54:30
54891,164965,31404069281468,61556313,16756050,2019-12-30 19:21:10
54892,164970,31413494635213,89768730,175148686,2019-12-30 21:58:14
54893,164974,31410781756620,51960315,107217788,2019-12-30 21:13:01
54895,164978,31415368122020,92566917,211871110,2019-12-30 22:29:29
54896,164984,31336375470708,147941492,178501452,2019-12-30 00:32:55
54898,164988,31364787175423,61556313,156132880,2019-12-30 08:26:28
54902,164999,31369556529525,61556313,168895606,2019-12-30 09:45:56
54903,165001,31390396617817,61556313,90267496,2019-12-30 15:33:17
54904,165004,31334541810965,89768730,113004804,2019-12-30 00:02:21
54905,165005,31343591602747,130168935,57720210,2019-12-30 02:33:12
54907,165007,31366381174575,118949192,204126253,2019-12-30 08:53:01
54908,165008,31334879607388,47415942,156032798,2019-12-30 00:07:59
54909,165011,31404620437275,75622223,79138325,2019-12-30 19:30:20
54911,165019,31373689824108,29975426,194751983,2019-12-30 10:54:50
54912,165023,31328634489173,48258478,96197353,2019-12-29 22:23:54
54913,165027,31312124898175,8566282,160582119,2019-12-29 17:48:44
54916,165031,31319860964829,147941492,160885499,2019-12-29 19:57:40
54917,165035,31324897261178,147941492,111389100,2019-12-29 21:21:37
54919,165043,31322811649300,145146309,5345118,2019-12-29 20:46:51
54920,165048,31292054008639,131387639,192251866,2019-12-29 12:14:14
54921,165051,31250637581127,147941492,5674374,2019-12-29 00:43:57
54922,165052,31299577873134,25924280,97502068,2019-12-29 14:19:38
54923,165058,31305180819379,147941492,40849320,2019-12-29 15:53:01
54924,165067,31293734605677,54615708,171320672,2019-12-29 12:42:14
54926,165072,31296960137750,147941492,212284799,2019-12-29 13:36:00
54927,165073,31280739486226,147941492,5141110,2019-12-29 09:05:39
54930,165077,31256785468787,54615708,208292414,2019-12-29 02:26:25
54932,165079,31329117513139,42023512,163101092,2019-12-29 22:31:57
54933,165082,31296005491397,61556313,203238238,2019-12-29 13:20:05
54935,165091,31333461390503,161269907,7480636,2019-12-29 23:44:22
54936,165092,31289686241857,18173522,214856186,2019-12-29 11:34:47
54937,165093,31299213215815,105378074,158323877,2019-12-29 14:13:34
54938,165094,31298203200201,86822226,53366243,2019-12-29 13:56:43
54939,165095,31301444864969,171496968,193882528,2019-12-29 14:50:44
54940,165098,31332628691571,147941492,108295230,2019-12-29 23:30:28
54941,165099,31314363785116,126639670,9045271,2019-12-29 18:26:03
54942,165102,31294040797646,147941492,81397006,2019-12-29 12:47:20
54943,165109,31284714376777,166672032,124494506,2019-12-29 10:11:54
54944,165110,31282812009424,143153795,134233911,2019-12-29 09:40:12
54947,165121,31327022162995,15618985,210863306,2019-12-29 21:57:03
54948,165122,31291002807920,13026492,31142889,2019-12-29 11:56:43
54949,165123,31263121212238,86285837,184711775,2019-12-29 04:12:01
54951,165132,31303233024228,117078931,185683860,2019-12-29 15:20:33
54953,165137,31321207857634,25924280,11318079,2019-12-29 20:20:08
54954,165149,31333829293859,29975426,189953467,2019-12-29 23:50:30
54955,165151,31287551458132,140914317,83961369,2019-12-29 10:59:11
54956,165153,31319307929551,147941492,114568492,2019-12-29 19:48:27
54957,165155,31290354751501,147941492,68050723,2019-12-29 11:45:54
54958,165156,31281141492432,9641401,19973352,2019-12-29 09:12:21
54959,165158,31303033727204,61556313,101822084,2019-12-29 15:17:13
54962,165169,31323546814574,87621695,93790704,2019-12-29 20:59:07
54965,165174,31319089269941,54054704,28969527,2019-12-29 19:44:49
54967,165180,31333344233235,147941492,215025094,2019-12-29 23:42:25
54970,165187,31328948177096,117079735,113047793,2019-12-29 22:29:08
54976,165200,31250090400948,92566917,1343930,2019-12-29 00:34:50
54978,165206,31283718348019,99836251,34115716,2019-12-29 09:55:18
54979,165207,31250071955056,147941492,42448259,2019-12-29 00:34:31
54982,165215,31250079590317,147941492,45062016,2019-12-29 00:34:39
54983,165217,31333144849651,61556313,107926677,2019-12-29 23:39:05
54984,165219,31315309829839,29238238,15861876,2019-12-29 18:41:50
54986,165225,31305158396466,86285837,200564857,2019-12-29 15:52:38
54987,165226,31288324906401,147941492,36716983,2019-12-29 11:12:04
54989,165233,31309732860227,91487219,56796642,2019-12-29 17:08:53
54991,165238,31324444205902,171496968,437200,2019-12-29 21:14:05
54992,165240,31304317031868,950097,97013996,2019-12-29 15:38:37
54993,165242,31326584080045,122218940,17559918,2019-12-29 21:49:44
54995,165247,31289198789997,8996761,13135622,2019-12-29 11:26:39
54997,165258,31310094926441,112442101,104438317,2019-12-29 17:14:54
54998,165275,31286080037300,147941492,54673982,2019-12-29 10:34:40
54999,165278,31126088252247,147941492,93870589,2019-12-27 14:08:09
55000,165282,31145603225741,722132,10701075,2019-12-27 19:33:23
55001,165283,31112887081186,80708712,56279844,2019-12-27 10:28:07
55003,165287,31116590831448,84301799,13916324,2019-12-27 11:29:51
55004,165292,31117454274910,147941492,2812894,2019-12-27 11:44:15
55008,165319,31124933309346,54615708,134786596,2019-12-27 13:48:53
55010,165335,31110881553838,110641390,207863442,2019-12-27 09:54:41
55012,165338,31155849005121,156498720,213411672,2019-12-27 22:24:09
55013,165339,31119729317937,131974582,60599168,2019-12-27 12:22:09
55014,165340,31103050319546,61556313,16543806,2019-12-27 07:44:10
55015,165341,31128280004667,8715449,173213725,2019-12-27 14:44:41
55016,165343,31160444078068,118139770,204545,2019-12-27 23:40:44
55020,165355,31111345613349,59617008,110136854,2019-12-27 10:02:25
55021,165358,31128013068834,61556313,7160443,2019-12-27 14:40:14
55022,165363,31075262896334,91799978,204227082,2019-12-27 00:01:02
55023,165366,31121934417270,126639670,170608638,2019-12-27 12:58:54
55024,165368,31159365506732,147941492,103391323,2019-12-27 23:22:45
55025,165371,31115828482093,163014475,166512980,2019-12-27 11:17:08
55026,165379,31114227878320,110868046,129645069,2019-12-27 10:50:28
55028,165384,31126728948504,118139770,214349253,2019-12-27 14:18:48
55029,165388,31151753260587,112442101,102348167,2019-12-27 21:15:53
55030,165390,31128005608712,61556313,72817354,2019-12-27 14:40:06
55032,165404,31116426884965,54615708,40464342,2019-12-27 11:27:06
55033,165408,31153274622130,54615708,174097773,2019-12-27 21:41:14
55034,165412,31113210551776,16613121,204081193,2019-12-27 10:33:30
55035,165417,31156866706214,54615708,330864,2019-12-27 22:41:06
55037,165421,31119624334417,54615708,12844294,2019-12-27 12:20:24
55038,165425,31101561835018,91799978,2034775,2019-12-27 07:19:21
55039,165431,31116694070788,61556313,18357573,2019-12-27 11:31:35
55041,165437,31127220579499,168046193,136858587,2019-12-27 14:27:00
55042,165443,31145568218863,147941492,68395760,2019-12-27 19:32:49
55043,165444,31124341622816,29979455,33637095,2019-12-27 13:39:02
55044,165445,31152903226704,61556313,102293627,2019-12-27 21:35:03
55045,165452,31128800521255,147941492,70089944,2019-12-27 14:53:20
55046,165453,31147299005926,61556313,177173705,2019-12-27 20:01:39
55048,165463,31128912500895,147941492,36221846,2019-12-27 14:55:12
55050,165467,31137874165124,61556313,181216558,2019-12-27 17:24:34
55051,165472,31134627634023,64909117,210376248,2019-12-27 16:30:27
55052,165474,31122001272193,11809607,213867213,2019-12-27 13:00:02
55054,165476,31140667542219,61556313,92465214,2019-12-27 18:11:08
55055,165478,31146289025607,24013303,5644225,2019-12-27 19:44:49
55056,165479,31076836934188,91799978,28193285,2019-12-27 00:27:17
55057,165483,31097575331092,91799978,805193,2019-12-27 06:12:55
